Total_Voters_N,Candidates_M,Winner_Votes_k,Vote_Share_q,Log10_Probability,Is_Physically_Impossible
100000,4,64195,0.6419597989949748,-14794.88174045644,True
100000,4,64572,0.6457286432160804,-15071.614203085452,True
100000,4,64949,0.6494974874371859,-15351.0432919585,True
100000,4,65326,0.6532663316582914,-15633.182187857068,True
100000,4,65703,0.657035175879397,-15918.04454260257,True
100000,4,66080,0.6608040201005025,-16205.64449137663,True
100000,4,66457,0.664572864321608,-16495.996665663122,True
100000,4,66834,0.6683417085427136,-16789.11620684468,True
100000,4,67211,0.6721105527638191,-17085.018780488717,True
100000,4,67587,0.6758793969849246,-17383.72059136072,True
100000,4,67964,0.6796482412060301,-17685.23839920505,True
100000,4,68341,0.6834170854271356,-17989.58953533637,True
100000,4,68718,0.6871859296482412,-18296.791920088257,True
100000,4,69095,0.6909547738693467,-18606.864081168576,True
100000,4,69472,0.6947236180904522,-18919.825172975317,True
100000,4,69849,0.6984924623115578,-19235.69499693014,True
100000,4,70226,0.7022613065326633,-19554.494022891795,True
100000,4,70603,0.7060301507537688,-19876.24341171586,True
100000,4,70979,0.7097989949748744,-20200.965039032613,True
100000,4,71356,0.7135678391959799,-20528.681520320682,True
100000,4,71733,0.7173366834170853,-20859.41623735995,True
100000,4,72110,0.7211055276381909,-21193.193366154137,True
100000,4,72487,0.7248743718592965,-21530.0379064209,True
100000,4,72864,0.728643216080402,-21869.975712755153,True
100000,4,73241,0.7324120603015075,-22213.033527580617,True
100000,4,73618,0.7361809045226131,-22559.239016013646,True
100000,4,73994,0.7399497487437185,-22908.620802774894,True
100000,4,74371,0.7437185929648241,-23261.20851129575,True
100000,4,74748,0.7474874371859297,-23617.032805179224,True
100000,4,75125,0.7512562814070352,-23976.125432190096,True
100000,4,75502,0.7550251256281407,-24338.51927096442,True
100000,4,75879,0.7587939698492462,-24704.24838064616,True
100000,4,76256,0.7625628140703518,-25073.348053678612,True
100000,4,76633,0.7663316582914572,-25445.85487199957,True
100000,4,77010,0.7701005025125628,-25821.8067669136,True
100000,4,77386,0.7738693467336684,-26201.243082941637,True
100000,4,77763,0.7776381909547738,-26584.204645978145,True
100000,4,78140,0.7814070351758794,-26970.733836119824,True
100000,4,78517,0.7851758793969849,-27360.874665567397,True
100000,4,78894,0.7889447236180904,-27754.672862044514,True
100000,4,79271,0.792713567839196,-28152.175958225187,True
100000,4,79648,0.7964824120603015,-28553.433387715184,True
100000,4,80025,0.800251256281407,-28958.496588193113,True
100000,4,80402,0.8040201005025125,-29367.41911238566,True
100000,4,80778,0.8077889447236181,-29780.256747629715,True
100000,4,81155,0.8115577889447236,-30197.06764486189,True
100000,4,81532,0.8153266331658291,-30617.912457977956,True
100000,4,81909,0.8190954773869347,-31042.85449461935,True
100000,4,82286,0.8228643216080401,-31471.95987957632,True
100000,4,82663,0.8266331658291457,-31905.297732149924,True
100000,4,83040,0.8304020100502513,-32342.940358989083,True
100000,4,83417,0.8341708542713567,-32784.96346412233,True
100000,4,83793,0.8379396984924623,-33231.44637813798,True
100000,4,84170,0.8417085427135678,-33682.472308739016,True
100000,4,84547,0.8454773869346733,-34138.12861521826,True
100000,4,84924,0.8492462311557789,-34598.507109770704,True
100000,4,85301,0.8530150753768844,-35063.7043889993,True
100000,4,85678,0.8567839195979899,-35533.822199485985,True
100000,4,86055,0.8605527638190954,-36008.96784191223,True
100000,4,86432,0.864321608040201,-36489.25461894124,True
100000,4,86809,0.8680904522613065,-36974.80233294265,True
100000,4,87185,0.871859296482412,-37465.73784068501,True
100000,4,87562,0.8756281407035176,-37962.19567337901,True
100000,4,87939,0.879396984924623,-38464.31873198041,True
100000,4,88316,0.8831658291457286,-38972.259069522246,True
100000,4,88693,0.8869346733668342,-39486.1787745247,True
100000,4,89070,0.8907035175879396,-40006.25097234632,True
100000,4,89447,0.8944723618090452,-40532.660964831855,True
100000,4,89824,0.8982412060301507,-41065.6075329804,True
100000,4,90201,0.9020100502512562,-41605.304432860416,True
